article_id,parent_id,child_id,title,url,chunk_token_count,question_count,dash_question_count,possible_internal_duplicate,questions,chunk_text
doc_0384,doc_0384_parent_001,doc_0384_parent_001_child_001,10 soruda hamilelikte koronavirüs ile ilgili merak edilenler,https://www.memorial.com.tr/saglik-rehberi/10-soruda-hamilelikte-koronavirus-ile-ilgili-merak-edilenler,289,3,0,False,"['“Covid-19 virüsü anne karnındaki bebeğe geçer mi ya da doğum şeklini etkiler mi gibi?', 'Gebelik koronavirüse yakalanma riskini artırır mı?', '2-Hamilelik koronavirüsün daha şiddetli geçirilmesine neden olur mu?']","Hamilelik döneminde bağışıklık sisteminin baskılanması ve fizyolojik değişiklikler, anne adaylarını enfeksiyonlara karşı daha yatkın hale getiriyor. Tüm dünyayı etkileyen koronavirüs ise hem hamilelerin hem de yeni doğum yapan annelerin endişelerini artırıyor. “Covid-19 virüsü anne karnındaki bebeğe geçer mi ya da doğum şeklini etkiler mi gibi?” birçok soruya yanıt arayan anne adayları bu süreçte daha fazla stres altına girebiliyor. Memorial Ankara Hastanesi Kadın Hastalıkları ve Doğum Bölümü’nden Op. Dr. Figen Beşyaprak, hamilelikte Covid-19 virüsü ve etkileri ile ilgili en çok merak edilen 10 sorunun yanıtını verdi. Gebelik koronavirüse yakalanma riskini artırır mı? Gebelikte bağışıklık sisteminin bir miktar baskılanması, solunum mukozasında ödem bulunması, özellikle ileri gebelik haftalarında akciğer kapasitesinin azalması ve oksijen tüketiminin fazla olması nedeni ile anne adayları solunum yolu enfeksiyonlarına daha yatkın hale gelmektedir. Ancak yapılan araştırmalarda gebelerde Covid-19 enfeksiyonu için artmış bir duyarlılık yer almamaktadır. 2-Hamilelik koronavirüsün daha şiddetli geçirilmesine neden olur mu? Gebelik, kadınları viral ve bakteriyel enfeksiyonun solunum komplikasyonlarına yatkın hale getiren fizyolojik bir durum olmaktadır."
doc_0384,doc_0384_parent_001,doc_0384_parent_001_child_003,10 soruda hamilelikte koronavirüs ile ilgili merak edilenler,https://www.memorial.com.tr/saglik-rehberi/10-soruda-hamilelikte-koronavirus-ile-ilgili-merak-edilenler,314,3,0,False,"['4-Koronavirüs geçiren annenin antikorları bebeğe geçer mi?', '5-Anne adayları hastalık sürecinde vitamin ve mineral takviyesi almalı mı?', '6-Koronavirüs doğum şeklini etkiler mi?']","Bu oran anne karnında bebeğe geçen diğer enfeksiyonlar ile benzer oranlara sahip bulunmuştur. 4-Koronavirüs geçiren annenin antikorları bebeğe geçer mi? Annede oluşan IGM bebeğe plasenta yoluyla geçmemektedir. Bebeklerden alınan örneklerde antikorlarının pozitif olduğu görülmüştür. Yüzde 3.2 olan bu oran bebeğe geçen enfeksiyon durumunda bebeğin kendi ürettiği antikorlar olmaktadır. 5-Anne adayları hastalık sürecinde vitamin ve mineral takviyesi almalı mı? Koronavirüs ile mücadelenin en önemli silahlarından biri güçlü bir bağışıklık sistemidir. Bu nedenle anne adaylarının pandemi süresince hem kendi hem de bebeklerinin sağlığı için beslenmelerine özen göstererek, bağışıklık sistemlerini güçlü tutmaları gerekmektedir. Bununla birlikte C ve D vitamini başta olmak üzere normal süreçte verilen vitamin takviyelerini almaları tavsiye edilmektedir. 6-Koronavirüs doğum şeklini etkiler mi? Doğumun doğal yollardan ya da sezaryen ile yapılması, gebeliğin mevcut seyrine, anne adayının ve bebeğin sağlık durumuna göre kararlaştırılmaktadır. Yapılan sınırlı araştırmalar ışığında koronavirüsün doğum şekli ile bağlantısının olmadığı söylenebilmektedir. Dolayısıyla koronavirüse yakalanan gebelerin doğum şekli, önceden planlandığı şekilde gerçekleştirilebilir. Anne ve bebeğin genel sağlık durumu yerindeyse vajinal doğum tercih edilebilmektedir. Doğumdan sonra eve ziyaretçi kabul edilmemesi sosyal izolasyon kurallarının uygulanmaya devam edilmesi, anne ve bebek sağlığı açısından son derece önem taşımaktadır."
doc_0392,doc_0392_parent_001,doc_0392_parent_001_child_001,Enginarın Faydaları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/enginarin-faydalari-nelerdir,318,4,3,False,"['Enginarın Besin Değeri Nedir?', 'Enginarın Faydaları Nelerdir?', 'Enginar ile İlgili Sık Sorulan Sorular Enginarın Besin Değeri Nedir?', 'Enginarın Faydaları Nelerdir?']","Enginar, sebze olarak bilinse de enginarın yediğiniz kısmı aslında bir çiçeğin açmadan önceki tomurcuğudur. Çiçek açtıktan sonra enginar tek, mor bir çiçek şekline dönüşür. Bu bitki Akdeniz kökenlidir ve potansiyel tıbbi özellikleri sebebiyle yüzyıllardır kullanılmaktadır. Enginar antioksidan ve lif kaynağı bir besin olarak, sindirim sistemini destekler, kan basıncını dengeler, karaciğer sağlığını korur, kanser ve kalp hastalıklarının gelişme riskini azaltır. Bilişsel işlevi ve hafızayı iyileştirir. - Enginarın Besin Değeri Nedir? - Enginarın Faydaları Nelerdir? - Enginar ile İlgili Sık Sorulan Sorular Enginarın Besin Değeri Nedir? Enginar, zengin lif, vitamin ve mineral kaynağıdır. Doymuş yağ açısından düşüktür. Aynı zamanda C vitamini, tiami, folat, B6 Vitamini , B12, A, E, D ve K vitamini içermektedir. Kalsiyum, demir, çinko, sodyum, manganez, fosfor ve çinko gibi mineraller de sağlayabilir. Enginarın Faydaları Nelerdir? Enginarın, yüksek antioksidan seviyeleri nedeniyle sağlık açısında birçok faydası bulunmaktadır. Kolesterolü düşüren, karaciğeri koruyan, mide bulantısı ve kusmayı, spazmları ve gaz giderir. Sindirim sisteminin düzgün çalışmasını sağlayan ve kabızlık ve ishal gibi sorunları giderir."
doc_0393,doc_0393_parent_001,doc_0393_parent_001_child_003,"Guillain-Barre Sendromu (GBS) Nedir? Belirtileri, Nedenleri ve Tedavisi",https://www.memorial.com.tr/hastaliklar/guillain-barre-sendromu-nedir,305,2,2,False,"['HIV ya da AIDS - Influenza - Zika virüsü - Aşı Guillain-Barre Sendromunun Belirtileri Nelerdir?', 'Kalp ritim bozuklukları - Solunum sıkıntısı - Fasial paralizi (yüz felci) Guillain-Barre Sendromunun Risk Faktörleri Nelerdir?']","- HIV ya da AIDS - Influenza - Zika virüsü - Aşı Guillain-Barre Sendromunun Belirtileri Nelerdir? Guillain-Barre Sendromu ayaklardan başlayarak bacaklara ve vücudun üst kısımlarına yayılım gösteren karıncalanma, güçsüzlük ve duyusal bozukluk belirtisi ile ortaya çıkar. Yorgunluk, yutma güçlüğü, nefes almada zorluk, ciddi kas güçsüzlüğü semptomlarda görülebilmektedir. Hastalığın belirtileri günler içinde ve yaklaşık 4 haftaya kadar ilerleyici seyir gösterebilir. Guillain-Barre Sendromu belirtileri şunlardır: - Bacaklardan başlayarak vücudun üst kısmına yayılan, simetrik kas güçsüzlüğü - Ellerde ve bacaklarda karıncalanma, iğne batma ve uyuşukluk hissi - Yürüme güçlüğü - Konuşma bozukluğu - Yutma güçlüğü - İdrar yapmada ya da tutmada güçlük yaşama - Hiptansiyon ya da hipertansiyon. - Kalp ritim bozuklukları - Solunum sıkıntısı - Fasial paralizi (yüz felci) Guillain-Barre Sendromunun Risk Faktörleri Nelerdir? Guillain-Barre Sendromu hastalarının %90 kadarında hastalığın 1-3 hafta öncesinde geçirilmiş bir üst solunum yolu enfeksiyonu ya da gastrointestinal sistem enfeksiyonu söz konusudur."
doc_0394,doc_0394_parent_002,doc_0394_parent_002_child_001,Hipervolemi Nedir? Hipervolemi Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/hipervolemi-nedir,283,3,1,False,"['ilaç kullanımı - Beslenme düzeninde tüketilen tuz miktarının azaltılmalı - Çok su içiliyorsa sıvı miktarını dengelemek Hipervolemi Hakkında Sık Sorulan Sorular Hipervolemi ne demek?', 'Hipervolemi nasıl anlaşılır?', 'Hipervolemi ödem yapar mı?']","Hipervolemi Tedavisi öncelikli olarak fazla sıvının vücuttan atılması amaçlanır. Bunun dışında vücuttaki sıvının azaltılması için diüretik ilaçların kullanımı, tüketilen tuz miktarının azaltılması, çok su içiliyorsa sıvı miktarını dengelemek de tedavi yöntemleri arasındadır. Ancak hipervolemiye yol açan farklı hastalıklar mevcutsa tedavi bu hastalıkları iyileştirmeye yönelik olacaktır. Hipervolemi için şu tedavi yöntemlerine başvurulabilir: - Fazla sıvının vücuttan atılması - Diüretik ilaç kullanımı - Beslenme düzeninde tüketilen tuz miktarının azaltılmalı - Çok su içiliyorsa sıvı miktarını dengelemek Hipervolemi Hakkında Sık Sorulan Sorular Hipervolemi ne demek? Hipervolemi, vücutta dolaşan kan ve sıvı hacminin normalden fazla olması durumudur. Bu durum, genellikle sıvı fazlalığı nedeniyle ortaya çıkar ve dolaşım sistemi üzerinde ek bir yük oluşturabilir. Bu durum aynı zamanda sıvı yüklenmesi şeklinde de ifade edilebilir. Hipervolemi nasıl anlaşılır? Hipervolemi genellikle vücuttaki şişliklerin artması ve düzensiz kilo artışıyla kendini gösterir. Ayrıca karında asit ve mide şişkinliği de belirtiler arasında sayılabilir. Hipervolemi ödem yapar mı? Hipervoleminin meydana getirdiği yaygın etkilerden biri ödemdir."
doc_0395,doc_0395_parent_002,doc_0395_parent_002_child_003,Wolf Parkinson White Sendromu Nedir? Belirtileri Nelerdir?,https://www.memorial.com.tr/hastaliklar/wolf-parkinson-white-sendromu,148,3,0,False,"['Wolf Parkinson White Sendromu ciddi sağlık sorunlarına yol açar mı?', 'Wolf Parkinson White Sendromu genetik midir?', 'Wolf Parkinson White Sendromu olan bir kişi spor yapabilir mi?']","Bu da kalp ritmini bozarak normal fonksiyonların yerine getirilmesini engeller. Wolf Parkinson White Sendromu ciddi sağlık sorunlarına yol açar mı? Tedavi edilmediği takdirde Wolf Parkinson White Sendromu tıpkı Ramsay hunt sendromu gibi ciddi sağlık sorunlarına yol açabilir. Wolf Parkinson White Sendromu genetik midir? WPW sendromu, genetik bir yatkınlıkla ilişkili olabilir. Ailede bu hastalık öyküsü olan kişilerde risk daha yüksek olabilir. Wolf Parkinson White Sendromu olan bir kişi spor yapabilir mi? Wolf Parkinson White sendromu ve spor arasında ilişki en çok merak edilen konulardır. Rahatsızlığa sahip olan kişiler doktor gözetiminde spor yapabilirler."
doc_0396,doc_0396_parent_001,doc_0396_parent_001_child_001,Mate çayı faydaları nelerdir?,https://www.memorial.com.tr/saglik-rehberi/mate-cayi-faydalari-nelerdir,308,3,3,False,"['Mate çayı nedir?', 'Mate çayı besin değeri - Mate çayı faydaları - Mate çayının yan etkileri nelerdir?', 'Mate çayı nasıl tüketilir?']","Mate çayı, mate bitkisinin yaprak ve dallarından elde edilen özellikle Güney Amerika’daki insanlar tarafından yüzyıllardır tercih edilen bir bitki çayı olarak bilinir. Yeşil çaya benzer, güçlü bir tadı vardır. Sinir sistemini uyararak, vücuttaki enerjinin yükselmesinde etkilidir. Aynı zamanda tükenmişlik, depresyon ve baş ağrısı gibi durumlarda da tercih edilmektedir. Kendine özgü tadıyla bilinen mate çayı, sağlığa etki eden vitamin amino asit ve polifenol açısından zengin bir gıdadır. - Mate çayı nedir? - Mate çayı besin değeri - Mate çayı faydaları - Mate çayının yan etkileri nelerdir? - Mate çayı nasıl tüketilir? Mate çayı besin değeri Mate çayı, vitamin, mineral, amino asit, çeşitli antioksidan ve polifenoller içermektedir. Ayrıca mate çayında uyarıcı görevi gören kafein de yer alır. Bir fincan mate çayı şu besin değerlerini içermektedir: - Kalori: 15 - Protein: 0,5 gr - Yağ: 0 gr - Karbonhidratlar: 3 gr - Lif: 0 gr - Şeker: 0.0 gr Mate çayı aynı zamanda içeriğinde antioksidan, magnezyum, C vitamini ve çinko barındırır. Mate çayı faydaları Mate çayı içeriğinde birçok besin maddesi içermektedir. Sağlığa faydaları bulunan mate çayının faydaları şu şekilde sıralanabilir: Zihinsel odaklanmayı sağlar, enerjiyi artırır 85 mg kafein içeren mate çayı, enerjiyi artırarak yorgunluğu azaltabilir."
doc_0397,doc_0397_parent_001,doc_0397_parent_001_child_004,Diz Kireçlenmesi Nedir? Kireçlenmeye Ne İyi Gelir?,https://www.memorial.com.tr/hastaliklar/diz-kireclenmesine-ne-iyi-gelir,308,2,2,False,"['reçlenmesinin ilerlediği durumlarda uzman doktor şu işlemleri de önerebilmektedir: - Artroplasti (protez cerrahisi) - Artroskopi - Yüksek tibial osteotomi Kireçlenmeye Ne İyi Gelir?', 'ci tabanlıklar ekleyin - Isı ya da buz uygulayın - Fizik tedavi egzersizleri yapın - Enjekte edilebilir stereoidler - Kantaron yağı sürün Diz Kireçlenmesi için Egzersizler Nelerdir?']","- Ağrıyı hafifleten merhemler veya kremler - Kortizon iğnesi olan kortikosteroidler - COX-2 inhibitörleri Bunların yanında diz kireçlenmesinin ilerlediği durumlarda uzman doktor şu işlemleri de önerebilmektedir: - Artroplasti (protez cerrahisi) - Artroskopi - Yüksek tibial osteotomi Kireçlenmeye Ne İyi Gelir? Kireçlenme şikayetlerinde, kilo yönetimi, başta kolesterol, yağ ve sodyum içeren gıdaları sınırlayan beslenme alışkanlığı edinmek, fizik tedavi, yürüyüş ve egzersiz yapmak, ağrıyı azaltmak için zencefil, zerdeçal ve yeşil çay tüketmek, sıcak veya soğuk kompres yapmak kireçlenmeye iyi gelir. Ayrıca PRP tedavisi ve hyaluronik asit enjeksiyonları da kireçlenme şikayetlerinde tercih edilebilir. Diz kireçlenmesine iyi gelebilecek yöntemler şunlardır: - Sağlıklı kiloya erişerek o kiloyu koruyun - Düşük aktiviteli egzersizleri tercih edin - Ayakkabılara şok emici tabanlıklar ekleyin - Isı ya da buz uygulayın - Fizik tedavi egzersizleri yapın - Enjekte edilebilir stereoidler - Kantaron yağı sürün Diz Kireçlenmesi için Egzersizler Nelerdir? Diz kireçlenmesine karşı uygulayabileceğiniz egzersizler, dizdeki ağrıların azalmasını sağlar ve dizleri güçlendirerek diz kireçlenmesine iyi gelir."
doc_0397,doc_0397_parent_002,doc_0397_parent_002_child_002,Diz Kireçlenmesi Nedir? Kireçlenmeye Ne İyi Gelir?,https://www.memorial.com.tr/hastaliklar/diz-kireclenmesine-ne-iyi-gelir,296,4,0,False,"['Yürüyüş yapmak kireçlenmeye iyi gelir mi?', 'Kantaron yağı dizdeki kireçlenmeye iyi gelir mi?', 'Kuyruk yağı diz kireçlenmesine nasıl iyi gelir?', 'Diz kireçlenmesine evde ne iyi gelir?']","Yürüyüş yapmak kireçlenmeye iyi gelir mi? Hareketsiz kalmak ve egzersiz yapmamak diz kireçlenmesine neden olabilir. Bu yüzden hafif yürüyüşler yapmak erken yaşta diz kireçlenmesini de önleyerek iyi gelecektir. Kantaron yağı dizdeki kireçlenmeye iyi gelir mi? Kantaron yağı, kıkırdak sentezine destek olarak zarar gören eklemin iyileşmesine yardımcı olur. Kuyruk yağı diz kireçlenmesine nasıl iyi gelir? Kuyruk yağı, içerisindeki D vitamininden dolayı kemik yapısına iyi gelerek diz kireçlenmesinin yarattığı ağrının azalmasını sağlar. Diz kireçlenmesine evde ne iyi gelir? Eklem kireçlenmesi karşı evde aloe vera cilt yüzeyine sürülebilir, zencefil, zerdeçal ve yeşil çay tüketilerek iltihaplanmanın yarattığı ağrı azaltılabilir. Bunların yanında sıcak ve soğuk kompres yapmak, masaj uygulamak diz kireçlenmesine evde iyi gelen yöntemler arasında yer alır. Kireçlenmesi olan hastalar için öneriler şu şekildedir: - Hastaların ideal kilolarına inmesi, ekleme binen yükleri azalttığından hem hastalığın ilerlemesini azaltır hem de uygulanan tedavi yöntemlerinin etkinliğini ve süresini arttırır. - Eklem kireçlenmesinden korunmak için eklemleri zorlayıcı egzersizlerden kaçınmak gerekir."
doc_0398,doc_0398_parent_001,doc_0398_parent_001_child_002,Nasıl Kilo Alınır? Sağlıklı Bir Şekilde Kilo Almanın Yolları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/nasil-kilo-alinir,311,3,0,False,"['Çocuklarda nasıl kilo alınır?', 'Hamilelikte nasıl kilo alınır?', 'Kimlerin Kilo Alması Gerekir?']","Çocuklarda nasıl kilo alınır? Çocuklarda da kilo alma durumu aynıdır ancak yeterli ve dengeli enerji alımı sağlandığında çocuk gelişme çağında olduğu için boyu da uzayacak ve aynı zamanda kilo almış olacaktır. Bunun yanında çocuklara kurutulmuş meyve, süt, yoğurt , patates, peynirli sandviç gibi ara öğün atıştırmalıkları hazırlanabilir. Böylelikle çocukların sağlıklı bir şekilde kilo vermesine destek olunur. Hamilelikte nasıl kilo alınır? Hamilelikte kilo alımı kaçınılmazdır. Normal kilodaki kadınlar gebelik boyunca toplam 11 ila 16 kilo alımı idealdir. Birinci üç aylık döneminde çok fazla kilo alınmasına gerek yoktur. 1 - 1,5 kg alımı normaldir. Ekstra kalori alımı gerekli değildir. 2’inci ve 3’üncü üç aylık dönemlerde ise haftada 0,5 kg alımı normaldir. Bu da kişinin günlük ekstradan yaklaşık 300 kalori ek alması demektir. Kimlerin Kilo Alması Gerekir? İlk olarak kişi ideal kilosunun ne olduğunu bilmelidir. İdeal kilo; cinsiyet, yaş, boy gibi birçok faktöre göre değişmektedir. Beden kütle indeksi (BKI), vücut ağırlığının boyun metre cinsindeki uzunluğunun karesine bölünerek belirlenir. Beden kütle indeksi (BKI) 18,5 - 25 arasında olan kişiler normal olarak değerlendirilir. Beden kütle indeksi 18,5 ve altında olan kişiler ise zayıf olarak değerlendirilir ve kilo almaya gereksinimleri vardır. Ayrıca yaşlılarda kilo verme eğilimi oluşabilir."
doc_0398,doc_0398_parent_002,doc_0398_parent_002_child_003,Nasıl Kilo Alınır? Sağlıklı Bir Şekilde Kilo Almanın Yolları Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/nasil-kilo-alinir,298,3,0,False,"['Bölgesel olarak kilo almak mümkün mü?', 'Kadın veya erkek nasıl kilo almalı?', 'Spor yaparak nasıl kilo alınır?']","İftardan birkaç saat sonrasına ara öğün eklenmelidir. Bölgesel olarak kilo almak mümkün mü? Bölgesel olarak kilo almak mümkün değildir. Vücut genel olarak kilo alır veya verir. Kilo alınan veya verilen bölgeler belirli bir şekilde şekillenmez. Vücudun şekli ve kilo dağılımı genetik faktörler ve hormonlar tarafından etkilenir. Bacak, kol, meme ya da kalça gibi belirli bir bölgede kilo almak veya vermek için yapılabilecek şey, genel olarak kilo almak veya vermektir. Bununla birlikte belirli bir bölgede vücut kompozisyonunu değiştirmek için egzersiz ve diyet programları önerilir. Örneğin, belirgin kalça ve bacaklar için özel egzersizler yapılabilmektedir. Kadın veya erkek nasıl kilo almalı? Kilo almak için en önemli faktör vücuda alınan enerji yani kalori miktarıdır. Aldığınız enerji yaktığınızdan fazla ise sonuç olarak kilo alırsınız. Ancak alınan kalori miktarı ile birlikte kilo almak için bunlara da dikkat etmelisiniz: Besin değeri yüksek yiyecekler yemelisiniz. Egzersiz yapmalı ve öğün sayınızı artırmalısınız. Spor yaparak nasıl kilo alınır? Spor yaparken, enerji harcaması da artar. Doğal olarak almamız gereken kaloriyi de buna göre doğru oranlarda artırmamız gerekir. Spor yaparken kilo almak için şunları yapabilirsiniz: Düzenli ve yeterli miktarda beslenmek, vücut ağırlığını artırmak için önemlidir. Günde en az 3 öğün yemeği tüketin."
doc_0400,doc_0400_parent_001,doc_0400_parent_001_child_001,Sağlık ve Mutluluğun Yolu Aşktan Geçiyor,https://www.memorial.com.tr/saglik-rehberi/saglik-ve-mutlulugun-yolu-asktan-geciyor,315,4,2,False,"['Aşkın psikolojik etkileri olduğu kadar fizyolojik etkileri de bulunuyor - Aşk nasıl oluşur?', 'Bütün bunlar olurken ve yaşanırken; insan vücudunun kumanda merkezi olan beyinde, sinir sisteminde neler olmaktadır?', 'Aşkı oluşumunda rol oynayan sinir sistemi yapıları nelerdir?', 'de sıklıkla kullandığı, uğruna avare olup, varından yoğundan vazgeçebildiği; dünyayı titreten hükümdarları bile ‘Bir gözleri ahuya esir eden’ evrensel fenomen: Aşk Aşk nasıl oluşur?']","Memorial Hastanesi Nöroloji Bölümü Uzmanları, “Aşkın nörolojik kimyası”nı anlattı. - Aşkın psikolojik etkileri olduğu kadar fizyolojik etkileri de bulunuyor - Aşk nasıl oluşur? - Bütün bunlar olurken ve yaşanırken; insan vücudunun kumanda merkezi olan beyinde, sinir sisteminde neler olmaktadır? Aşkı oluşumunda rol oynayan sinir sistemi yapıları nelerdir? - Aşk, stres ve gerginliği alıyor - Aşk ölçülebiliyor - Uykusuzluk ve iştah kaybı aşk belirtisi Aşkın psikolojik etkileri olduğu kadar fizyolojik etkileri de bulunuyor Aşkı yaşam felsefesi ya da tarzı olarak gören bir toplumun fertleriyiz. Hemen herkesin; günlük hayatında, mırıldandığı şarkılarda, sohbetlerinde sıklıkla kullandığı, uğruna avare olup, varından yoğundan vazgeçebildiği; dünyayı titreten hükümdarları bile ‘Bir gözleri ahuya esir eden’ evrensel fenomen: Aşk Aşk nasıl oluşur? Önce bir hayranlık hissi gelişir. Birlikte olmak, görmek, büyük bir haz vermeye başlar. Hayranlık duyulan kişiye karşı ümitler yeşerir. Yavaş aşk oluşmaktadır artık. Daha sonra kristalleştirme denilen bir dönem başlar. Yani dünyadaki tüm güzelliklerin ve iyiliklerin sevilen kişide bulunması. Her şey ve her fikir onu hatırlatır. Sevilen kişi sevenin gözünde yüceldikçe yücelir. Şüphe evresi bundan sonra gelir."
doc_0400,doc_0400_parent_001,doc_0400_parent_001_child_002,Sağlık ve Mutluluğun Yolu Aşktan Geçiyor,https://www.memorial.com.tr/saglik-rehberi/saglik-ve-mutlulugun-yolu-asktan-geciyor,303,3,0,False,"['Acaba beni sevmiyor mu?', 'Bütün bunlar olurken ve yaşanırken; insan vücudunun kumanda merkezi olan beyinde, sinir sisteminde neler olmaktadır?', 'Aşkı oluşumunda rol oynayan sinir sistemi yapıları nelerdir?']","Şüphe evresi bundan sonra gelir. Hayranlık yerini endişelere bırakır. Acaba beni sevmiyor mu? Gerçekleşmeyen ümitler kuşkularla yer değiştirir. En sonunda 2. kez kristalleştirme dönemi gelir. Sevgilide yeni cazibeler keşfedilir. Onsuz yaşanamayacağı düşünülür. Bütün bunlar olurken ve yaşanırken; insan vücudunun kumanda merkezi olan beyinde, sinir sisteminde neler olmaktadır? Aşkı oluşumunda rol oynayan sinir sistemi yapıları nelerdir? Yoğun romantik aşk; tüm kültürlerde görülebilen, evrensel bir fenomen olarak kabul edilmektedir. Romantik aşk, özellikle erken dönemlerde kendine özgü psikolojik ve fizyolojik özellikleri ve davranışları birlikte getirmektedir. Bunlar; coşku ve mutluluk, seçilmiş kişiye odaklanan yoğun dikkat, yine seçilen kişi hakkında şüpheli düşünceler veya duygusal olarak ona aşırı bağımlılık, tutku ve aşırı enerji olarak özetlenebilir. Bunlar, bilim adamları tarafından tanımlanabilmekte ve ölçülebilmektedir. Aşk, stres ve gerginliği alıyor Aşk, oldukça karışık nörobiyolojik bir olay olarak tanımlanmaktadır. Beyin içerisinde; güven, inanç, haz duyma ve ödüllendirme fonksiyonları etkinleşmektedir. Bu fonksiyonlar; oksitosin, vazopressin, dopamin ve serotonin isimli maddeler aracılığı ile gerçekleşmektedir. Gebelik ve süt verme dönemlerinde farklı etkileri olan oksitosin, duyguları değiştirebilmektedir."
doc_0402,doc_0402_parent_001,doc_0402_parent_001_child_001,Robotik cerrahi ile kalp ameliyatı hangi hastalıklarda kullanılır?,https://www.memorial.com.tr/tedavi-yontemleri/robotik-cerrahi-ile-kalp-ameliyati-hangi-hastaliklarda-kullanilir,320,3,0,False,"['Robotik cerrahi ile kalp ameliyatı nedir?', 'Robotik cerrahi ile kalp ameliyatı hangi hastalıklarda kullanılır?', 'Robotik cerrahi kalp ameliyatı nasıl yapılır?']","Klasik ameliyat yöntemlerine alternatif olarak geliştirilen ve tıp dünyasında cerrahinin ulaştığı en ileri teknoloji olan Da Vinci Robotik Cerrahi ya da diğer adıyla robot teknolojisi kalp ameliyatlarında kullanılabiliyor. Bypass, kalp kapağı değişimi, kalp deliğini kapatma gibi ameliyatlarda başarıyla uygulanan robotik cerrahi hastanın iyileşme hızını ve konforunu artırarak önemli avantajlar sağlıyor. Robotik cerrahi ile kalp ameliyatı nedir? da Vinci Robotik Cerrahi ya da diğer adıyla robot teknolojisi, sağlık alanında ulaşılan en ileri teknoloji olarak kabul edilir. Kalp ameliyatlarında robot teknolojisi kullanıldığında minimal invaziv yöntemle yapılan kesilerden çok daha küçük kesiler yapılır. Minimal invaziv yöntemle göğüs boşluğu 6-7 cm açılırken, robot ile 3-4 cm’lik bir kesiden ameliyatlar gerçekleştirilir. Robotik cerrahi ile kalp ameliyatı hangi hastalıklarda kullanılır? Robotik bypass, koroner arter Bypass cerrahisi, konjenital kalp ameliyatları, aritmi ameliyatları, kalp kapak ameliyatları, kalp deliği ameliyatı ve kalp içi tümörlerin çıkarılmasında kullanılır. Robotik cerrahi kalp ameliyatı nasıl yapılır? da Vinci Robotunda; bir konsol, konsolun 3 boyutlu ekranı ve tıpkı bilgisayar oyunlarındaki gibi joystickler bulunur. Bunların yanında hastanın vücudunun ameliyat edilecek bölgesinde 3 ya da 4 kol yer alır. Bu kollar konsoldan joysticklerle yönetilerek ameliyat gerçekleştirilir. İşlemler çok küçük kesilerden hatta koroner arter baypass ameliyatı gibi ameliyatlarda hiç kesi uygulanmadan yapılabilmektedir."
doc_0402,doc_0402_parent_002,doc_0402_parent_002_child_002,Robotik cerrahi ile kalp ameliyatı hangi hastalıklarda kullanılır?,https://www.memorial.com.tr/tedavi-yontemleri/robotik-cerrahi-ile-kalp-ameliyati-hangi-hastaliklarda-kullanilir,296,3,0,False,"['Robotik cerrahi ile kalp ameliyatı ağrılı mıdır?', 'Robotik cerrahi ile kalp ameliyatı güvenli midir?', 'Robotik cerrahi ile kalp ameliyatı için yaş sınırı var mı?']","Robotik cerrahideki iyi görüntü sayesinde damar dikimleri çok daha temiz ve net bir şekilde yapılabilmektedir. İnsan gözünün gördüğünden çok daha net bir görüntü sağlanmaktadır. Robotik cerrahi ile kalp ameliyatı ağrılı mıdır? Sternum adı verilen iman tahtası kemiğinin kesilmesinde yaşanan gibi bir ağrı söz konusu olmasa da basit ağrı kesicilerle giderilebilecek derecede ağrılar yaşanabilmektedir. Robotik cerrahi ile kalp ameliyatı güvenli midir? Robotik cerrahi tıpkı küçük kesi yönteminde olduğu gibi cerrahlar açısından öğrenim süresi uzun olan bir yöntemdir. Yani cerrahın robotik cerrahiyi kullanabilmesi için bunun eğitimini alması ayrıca belli bir tecrübeye, cerrahi olgunluğa ve beceriye sahip olması gerekmektedir. Cerrah klasik ameliyatlara çok alışkın olsa bile robot uygulayabilmesi için özel eğitim alması gerekmektedir. Bu anlamda ehil ellerde ve donanımlı merkezlerde yapıldığı takdirde güvenli bir yöntemdir. Robotik cerrahi ile kalp ameliyatı için yaş sınırı var mı? Belli bir yaş sınırı olmamakla birlikte ileri yaşlarda eşlik eden hastalıkların getirdiği ilave risk faktörlerinin olup olmadığına bakılmaktadır. İleri yaşın getirdiği böbrek, solunum problemi gibi sorunlar yoksa robotik cerrahi için üst yaş sınırı yoktur. Alt sınırda ise belli yaş ve kilo ağırlığına ulaşana kadar küçük çocuklar ve bebekler için uygun değildir. 20-25 kg ve 8-10 yaş üstü çocuklar sınır kabul edilmektedir."
